measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,558,Ohio,2,Female,157,25+ years,366,Maternal disorders,3,Rate,1980,0.37658479677096657,0.4217098179306592,0.3390140937917511
1,Deaths,558,Ohio,3,Both,157,25+ years,366,Maternal disorders,3,Rate,1980,0.2004132299176378,0.22442814320744853,0.18041862047268928
1,Deaths,558,Ohio,2,Female,158,<20 years,366,Maternal disorders,1,Number,1980,2.425103810175157,2.8481983308302596,2.1049933302474138
1,Deaths,558,Ohio,3,Both,158,<20 years,366,Maternal disorders,1,Number,1980,2.425103810175157,2.8481983308302596,2.1049933302474138
1,Deaths,558,Ohio,2,Female,158,<20 years,366,Maternal disorders,2,Percent,1980,0.0015709925283469623,0.001851837908193992,0.0013562634099077544
1,Deaths,558,Ohio,3,Both,158,<20 years,366,Maternal disorders,2,Percent,1980,0.0006125744986649004,0.0007246542366339387,0.0005327175436813571
1,Deaths,558,Ohio,2,Female,158,<20 years,366,Maternal disorders,3,Rate,1980,0.13904834900522128,0.16330734951621337,0.1206941517347933
1,Deaths,558,Ohio,3,Both,158,<20 years,366,Maternal disorders,3,Rate,1980,0.06812756135843272,0.08001340220178425,0.059134813802121114
1,Deaths,558,Ohio,2,Female,284,20-54 years,366,Maternal disorders,1,Number,1980,17.900313440687555,20.31730386977869,16.068428307315898
1,Deaths,558,Ohio,3,Both,284,20-54 years,366,Maternal disorders,1,Number,1980,17.900313440687555,20.31730386977869,16.068428307315898
1,Deaths,558,Ohio,2,Female,284,20-54 years,366,Maternal disorders,2,Percent,1980,0.004045150769124785,0.004623203629194411,0.003659662259871115
1,Deaths,558,Ohio,3,Both,284,20-54 years,366,Maternal disorders,2,Percent,1980,0.0014157073244448156,0.0016075429801274495,0.0012766346420162054
1,Deaths,558,Ohio,2,Female,284,20-54 years,366,Maternal disorders,3,Rate,1980,0.6815771931935868,0.7736071768077978,0.6118258376324888
1,Deaths,558,Ohio,3,Both,284,20-54 years,366,Maternal disorders,3,Rate,1980,0.34866792590351875,0.3957468244173481,0.3129858920630181
1,Deaths,558,Ohio,1,Male,22,All ages,380,Neonatal disorders,1,Number,1980,677.7049729636765,745.4692985005845,635.3915366464345
1,Deaths,558,Ohio,2,Female,22,All ages,380,Neonatal disorders,1,Number,1980,526.7072290209563,576.7325481559021,483.35742147287755
1,Deaths,558,Ohio,3,Both,22,All ages,380,Neonatal disorders,1,Number,1980,1204.4122019846322,1299.7183367270395,1141.597433262691
1,Deaths,558,Ohio,1,Male,22,All ages,380,Neonatal disorders,2,Percent,1980,0.012969642608050792,0.014200268666346015,0.012150975657145839
1,Deaths,558,Ohio,2,Female,22,All ages,380,Neonatal disorders,2,Percent,1980,0.011448533218389116,0.012522169323403868,0.01047300230475785
1,Deaths,558,Ohio,3,Both,22,All ages,380,Neonatal disorders,2,Percent,1980,0.01225741145337773,0.013192468948241602,0.011601482721533324
1,Deaths,558,Ohio,1,Male,22,All ages,380,Neonatal disorders,3,Rate,1980,12.808618831472574,14.089364068413008,12.008895207094811
1,Deaths,558,Ohio,2,Female,22,All ages,380,Neonatal disorders,3,Rate,1980,9.32816786063841,10.214133627693062,8.560427721042265
1,Deaths,558,Ohio,3,Both,22,All ages,380,Neonatal disorders,3,Rate,1980,11.011845085897479,11.883221504859108,10.437534645391562
1,Deaths,558,Ohio,1,Male,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,16.011299894162935,17.612961260169524,15.011336888280956
1,Deaths,558,Ohio,2,Female,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,13.086286078799267,14.328958312779548,12.008418684838984
1,Deaths,558,Ohio,3,Both,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,14.585503394621899,15.73973558022135,13.82435745661143
1,Deaths,558,Ohio,1,Male,158,<20 years,380,Neonatal disorders,1,Number,1980,677.7049729636765,745.4692985005845,635.3915366464345
1,Deaths,558,Ohio,2,Female,158,<20 years,380,Neonatal disorders,1,Number,1980,526.7072290209563,576.7325481559021,483.35742147287755
1,Deaths,558,Ohio,3,Both,158,<20 years,380,Neonatal disorders,1,Number,1980,1204.4122019846322,1299.7183367270395,1141.597433262691
1,Deaths,558,Ohio,1,Male,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.28059612222541397,0.3042100530650249,0.26537401061434196
1,Deaths,558,Ohio,2,Female,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.3411934366233812,0.3734832411660126,0.31390471828242456
1,Deaths,558,Ohio,3,Both,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.304232803988415,0.32633696799037837,0.28977517979558354
1,Deaths,558,Ohio,1,Male,158,<20 years,380,Neonatal disorders,3,Rate,1980,37.32720470580981,41.0595852430305,34.9966296588054
1,Deaths,558,Ohio,2,Female,158,<20 years,380,Neonatal disorders,3,Rate,1980,30.199849712490973,33.068154980491514,27.71429872536889
1,Deaths,558,Ohio,3,Both,158,<20 years,380,Neonatal disorders,3,Rate,1980,33.83511495354369,36.512515613777424,32.07048244900327
1,Deaths,523,Alabama,2,Female,9,20-24 years,366,Maternal disorders,1,Number,1980,2.2797467591137917,2.6855496813491793,1.9698841302237986
1,Deaths,523,Alabama,3,Both,9,20-24 years,366,Maternal disorders,1,Number,1980,2.2797467591137917,2.6855496813491793,1.9698841302237986
1,Deaths,523,Alabama,2,Female,9,20-24 years,366,Maternal disorders,2,Percent,1980,0.017738536381577366,0.020335763831441457,0.015803873189143478
1,Deaths,523,Alabama,3,Both,9,20-24 years,366,Maternal disorders,2,Percent,1980,0.004271685601359265,0.005004819163507621,0.0037496984037753327
1,Deaths,523,Alabama,2,Female,9,20-24 years,366,Maternal disorders,3,Rate,1980,1.2191835365336996,1.4362024838745762,1.0534724047075552
1,Deaths,523,Alabama,3,Both,9,20-24 years,366,Maternal disorders,3,Rate,1980,0.6197891305781582,0.7301137705202356,0.5355475416426193
1,Deaths,523,Alabama,2,Female,10,25-29 years,366,Maternal disorders,1,Number,1980,2.0072169161824025,2.2800627466994836,1.727855661337471
1,Deaths,523,Alabama,3,Both,10,25-29 years,366,Maternal disorders,1,Number,1980,2.0072169161824025,2.2800627466994836,1.727855661337471
1,Deaths,523,Alabama,2,Female,10,25-29 years,366,Maternal disorders,2,Percent,1980,0.01629571566761377,0.018281258776748924,0.014474550646609206
1,Deaths,523,Alabama,3,Both,10,25-29 years,366,Maternal disorders,2,Percent,1980,0.004120573489022991,0.004617742731302574,0.003553052981243393
1,Deaths,523,Alabama,2,Female,10,25-29 years,366,Maternal disorders,3,Rate,1980,1.2258249405463864,1.3924542775529982,1.0552165768710906
1,Deaths,523,Alabama,3,Both,10,25-29 years,366,Maternal disorders,3,Rate,1980,0.6242910203725135,0.709152402600131,0.5374031900470344
1,Deaths,523,Alabama,2,Female,22,All ages,366,Maternal disorders,1,Number,1980,9.856936226076114,11.238671805274455,8.81163993971714
1,Deaths,523,Alabama,3,Both,22,All ages,366,Maternal disorders,1,Number,1980,9.856936226076114,11.238671805274455,8.81163993971714
1,Deaths,523,Alabama,2,Female,22,All ages,366,Maternal disorders,2,Percent,1980,0.000622673441020392,0.0007079052177601731,0.0005577430144414906
1,Deaths,523,Alabama,3,Both,22,All ages,366,Maternal disorders,2,Percent,1980,0.0002775557391864075,0.00031673829990992665,0.00024807536979826915
1,Deaths,523,Alabama,2,Female,22,All ages,366,Maternal disorders,3,Rate,1980,0.48307180830825297,0.5507883370082574,0.43184360152189916
1,Deaths,523,Alabama,3,Both,22,All ages,366,Maternal disorders,3,Rate,1980,0.25054060996951616,0.2856611450819509,0.2239715865755705
1,Deaths,523,Alabama,2,Female,27,Age-standardized,366,Maternal disorders,3,Rate,1980,0.4777358497580804,0.5424580238499743,0.42738094336999105
1,Deaths,523,Alabama,3,Both,27,Age-standardized,366,Maternal disorders,3,Rate,1980,0.24365602589097,0.27660956697656874,0.2179594014706372
1,Deaths,523,Alabama,2,Female,37,20+ years,366,Maternal disorders,1,Number,1980,8.826585359250133,10.02308284814822,7.892158527219234
1,Deaths,523,Alabama,3,Both,37,20+ years,366,Maternal disorders,1,Number,1980,8.826585359250133,10.02308284814822,7.892158527219234
1,Deaths,523,Alabama,2,Female,37,20+ years,366,Maternal disorders,2,Percent,1980,0.0005823464274364441,0.0006621371806036846,0.0005214365780279562
1,Deaths,523,Alabama,3,Both,37,20+ years,366,Maternal disorders,2,Percent,1980,0.0002611760160569166,0.0002970765924492326,0.00023373323238284888
1,Deaths,523,Alabama,2,Female,37,20+ years,366,Maternal disorders,3,Rate,1980,0.6362996095468857,0.7225539031409333,0.5689377244948947
1,Deaths,523,Alabama,3,Both,37,20+ years,366,Maternal disorders,3,Rate,1980,0.3391114845903474,0.38508011495584205,0.30321143294478425
1,Deaths,523,Alabama,2,Female,157,25+ years,366,Maternal disorders,1,Number,1980,6.546838600136339,7.445229867592835,5.851913417622042
1,Deaths,523,Alabama,3,Both,157,25+ years,366,Maternal disorders,1,Number,1980,6.546838600136339,7.445229867592835,5.851913417622042
1,Deaths,523,Alabama,2,Female,157,25+ years,366,Maternal disorders,2,Percent,1980,0.000435629852781784,0.0004932781785976275,0.00038918982212218187
1,Deaths,523,Alabama,3,Both,157,25+ years,366,Maternal disorders,2,Percent,1980,0.00019682680377380198,0.0002238821471727113,0.0001755984721061047
1,Deaths,523,Alabama,2,Female,157,25+ years,366,Maternal disorders,3,Rate,1980,0.5454858863475436,0.6203402987971175,0.48758437047373737
1,Deaths,523,Alabama,3,Both,157,25+ years,366,Maternal disorders,3,Rate,1980,0.29291945360416766,0.3331153856041765,0.2618270260692007
1,Deaths,523,Alabama,2,Female,158,<20 years,366,Maternal disorders,1,Number,1980,1.030350866825982,1.2314689739655647,0.8821343802067168
1,Deaths,523,Alabama,3,Both,158,<20 years,366,Maternal disorders,1,Number,1980,1.030350866825982,1.2314689739655647,0.8821343802067168
1,Deaths,523,Alabama,2,Female,158,<20 years,366,Maternal disorders,2,Percent,1980,0.001530769703980544,0.0018339200849420904,0.0013002665134731815
1,Deaths,523,Alabama,3,Both,158,<20 years,366,Maternal disorders,2,Percent,1980,0.000599784734675233,0.0007111718431020727,0.0005125704454138894
1,Deaths,523,Alabama,2,Female,158,<20 years,366,Maternal disorders,3,Rate,1980,0.15771583188678912,0.18850098536827095,0.13502833072662113
1,Deaths,523,Alabama,3,Both,158,<20 years,366,Maternal disorders,3,Rate,1980,0.07738792602914468,0.09249356984384362,0.06625563423215175
1,Deaths,523,Alabama,2,Female,284,20-54 years,366,Maternal disorders,1,Number,1980,8.826585359250133,10.02308284814822,7.892158527219234
1,Deaths,523,Alabama,3,Both,284,20-54 years,366,Maternal disorders,1,Number,1980,8.826585359250133,10.02308284814822,7.892158527219234
1,Deaths,523,Alabama,2,Female,284,20-54 years,366,Maternal disorders,2,Percent,1980,0.005065652645106607,0.00575686228626028,0.004563359966107326
1,Deaths,523,Alabama,3,Both,284,20-54 years,366,Maternal disorders,2,Percent,1980,0.0016309529400375918,0.0018613593584617103,0.0014579001117067684
1,Deaths,523,Alabama,2,Female,284,20-54 years,366,Maternal disorders,3,Rate,1980,0.9495101430834639,1.0782220351281069,0.8489902116636806
1,Deaths,523,Alabama,3,Both,284,20-54 years,366,Maternal disorders,3,Rate,1980,0.48876718247269185,0.5550225556076153,0.43702382404700213
1,Deaths,523,Alabama,1,Male,22,All ages,380,Neonatal disorders,1,Number,1980,271.6263109662932,295.3491878088618,253.43983836061867
1,Deaths,523,Alabama,2,Female,22,All ages,380,Neonatal disorders,1,Number,1980,220.98645591673701,248.55847552819358,198.97133739685023
1,Deaths,523,Alabama,3,Both,22,All ages,380,Neonatal disorders,1,Number,1980,492.6127668830304,535.4632453820851,460.51909183815945
1,Deaths,523,Alabama,1,Male,22,All ages,380,Neonatal disorders,2,Percent,1980,0.01380026717000951,0.014953587479925265,0.012889805072348569
1,Deaths,523,Alabama,2,Female,22,All ages,380,Neonatal disorders,2,Percent,1980,0.013960194317876857,0.01577019237082868,0.012539431151208697
1,Deaths,523,Alabama,3,Both,22,All ages,380,Neonatal disorders,2,Percent,1980,0.013871183769184276,0.014962465944083223,0.013018113413023875
1,Deaths,523,Alabama,1,Male,22,All ages,380,Neonatal disorders,3,Rate,1980,14.342949936638199,15.595612219962486,13.38263182467295
1,Deaths,523,Alabama,2,Female,22,All ages,380,Neonatal disorders,3,Rate,1980,10.830173232623897,12.181431378860177,9.751249430176216
1,Deaths,523,Alabama,3,Both,22,All ages,380,Neonatal disorders,3,Rate,1980,12.521081628502818,13.610242070896444,11.70533434785857
1,Deaths,523,Alabama,1,Male,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,17.804556561187464,19.35899862456219,16.610370161274343
1,Deaths,523,Alabama,2,Female,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,15.1474272359729,17.037492996936823,13.636443283667905
1,Deaths,523,Alabama,3,Both,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,16.505452421850183,17.944104268917695,15.429432699266322
1,Deaths,523,Alabama,1,Male,158,<20 years,380,Neonatal disorders,1,Number,1980,271.6263109662932,295.3491878088618,253.43983836061867
1,Deaths,523,Alabama,2,Female,158,<20 years,380,Neonatal disorders,1,Number,1980,220.98645591673701,248.55847552819358,198.97133739685023
1,Deaths,523,Alabama,3,Both,158,<20 years,380,Neonatal disorders,1,Number,1980,492.6127668830304,535.4632453820851,460.51909183815945
1,Deaths,523,Alabama,1,Male,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.25998258700066706,0.28142019641622396,0.24515249221561206
1,Deaths,523,Alabama,2,Female,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.32824270283225115,0.36311654291937223,0.29938353844840954
1,Deaths,523,Alabama,3,Both,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.28674296038446695,0.31105959897392954,0.26972142423245643
1,Deaths,523,Alabama,1,Male,158,<20 years,380,Neonatal disorders,3,Rate,1980,40.05610791234369,43.55446604788924,37.37419058759606
1,Deaths,523,Alabama,2,Female,158,<20 years,380,Neonatal disorders,3,Rate,1980,33.82640210512666,38.04685180806666,30.45654738549486
1,Deaths,523,Alabama,3,Both,158,<20 years,380,Neonatal disorders,3,Rate,1980,36.99931896208593,40.217746555216074,34.58881684058352
1,Deaths,102,United States of America,2,Female,9,20-24 years,366,Maternal disorders,1,Number,1980,122.8540799866936,137.5213314718631,112.28149215269623
1,Deaths,102,United States of America,3,Both,9,20-24 years,366,Maternal disorders,1,Number,1980,122.8540799866936,137.5213314718631,112.28149215269623
1,Deaths,102,United States of America,2,Female,9,20-24 years,366,Maternal disorders,2,Percent,1980,0.01856251619211803,0.020703541726561824,0.016921890579310067
1,Deaths,102,United States of America,3,Both,9,20-24 years,366,Maternal disorders,2,Percent,1980,0.004361811617751098,0.004879004225220246,0.003987259249827467
1,Deaths,102,United States of America,2,Female,9,20-24 years,366,Maternal disorders,3,Rate,1980,1.1314611746303458,1.266543587813579,1.0340897837019136
1,Deaths,102,United States of America,3,Both,9,20-24 years,366,Maternal disorders,3,Rate,1980,0.5651852150792492,0.6326613109986099,0.516546453309601
1,Deaths,102,United States of America,2,Female,10,25-29 years,366,Maternal disorders,1,Number,1980,131.77970834279006,146.91347590760626,118.23477065144152
1,Deaths,102,United States of America,3,Both,10,25-29 years,366,Maternal disorders,1,Number,1980,131.77970834279006,146.91347590760626,118.23477065144152
1,Deaths,102,United States of America,2,Female,10,25-29 years,366,Maternal disorders,2,Percent,1980,0.019640144780087618,0.022039616184779655,0.017686705046053547
1,Deaths,102,United States of America,3,Both,10,25-29 years,366,Maternal disorders,2,Percent,1980,0.005106110964639073,0.00571850929913657,0.004600844278780159
1,Deaths,102,United States of America,2,Female,10,25-29 years,366,Maternal disorders,3,Rate,1980,1.3138095437775559,1.464689284748348,1.1787700249278412
1,Deaths,102,United States of America,3,Both,10,25-29 years,366,Maternal disorders,3,Rate,1980,0.6598188978153348,0.7355934306321453,0.5919996108334937
1,Deaths,102,United States of America,2,Female,22,All ages,366,Maternal disorders,1,Number,1980,553.1559619112302,620.1947663226874,500.1985160249064
1,Deaths,102,United States of America,3,Both,22,All ages,366,Maternal disorders,1,Number,1980,553.1559619112302,620.1947663226874,500.1985160249064
1,Deaths,102,United States of America,2,Female,22,All ages,366,Maternal disorders,2,Percent,1980,0.0006052119244148398,0.0006777698252430193,0.0005475028914852908
1,Deaths,102,United States of America,3,Both,22,All ages,366,Maternal disorders,2,Percent,1980,0.00027825128523318346,0.0003119390678629727,0.00025169326816951344
1,Deaths,102,United States of America,2,Female,22,All ages,366,Maternal disorders,3,Rate,1980,0.46887987758544475,0.5257049840116917,0.4239907641089781
1,Deaths,102,United States of America,3,Both,22,All ages,366,Maternal disorders,3,Rate,1980,0.24076460090676677,0.26994366088403526,0.21771454052269648
1,Deaths,102,United States of America,2,Female,27,Age-standardized,366,Maternal disorders,3,Rate,1980,0.44584647814088907,0.5000614496562883,0.4028542389011922
1,Deaths,102,United States of America,3,Both,27,Age-standardized,366,Maternal disorders,3,Rate,1980,0.22428184040321272,0.2515464510894326,0.2026747407282757
1,Deaths,102,United States of America,2,Female,37,20+ years,366,Maternal disorders,1,Number,1980,490.4632935485123,548.3292234097726,444.6833461170877
1,Deaths,102,United States of America,3,Both,37,20+ years,366,Maternal disorders,1,Number,1980,490.4632935485123,548.3292234097726,444.6833461170877
1,Deaths,102,United States of America,2,Female,37,20+ years,366,Maternal disorders,2,Percent,1980,0.0005565283180324089,0.0006213964974841055,0.0005048897193409591
1,Deaths,102,United States of America,3,Both,37,20+ years,366,Maternal disorders,2,Percent,1980,0.00025771475266742413,0.0002880720170002117,0.00023373868054335937
1,Deaths,102,United States of America,2,Female,37,20+ years,366,Maternal disorders,3,Rate,1980,0.5987907637432527,0.6694374049743363,0.5428995073593997
1,Deaths,102,United States of America,3,Both,37,20+ years,366,Maternal disorders,3,Rate,1980,0.3142891124204392,0.351369627873284,0.28495330027274834
1,Deaths,102,United States of America,2,Female,157,25+ years,366,Maternal disorders,1,Number,1980,367.60921356181893,411.0693692704258,332.91520522057056
1,Deaths,102,United States of America,3,Both,157,25+ years,366,Maternal disorders,1,Number,1980,367.60921356181893,411.0693692704258,332.91520522057056
1,Deaths,102,United States of America,2,Female,157,25+ years,366,Maternal disorders,2,Percent,1980,0.0004202821553121522,0.00046974779000053885,0.0003807571465972811
1,Deaths,102,United States of America,3,Both,157,25+ years,366,Maternal disorders,2,Percent,1980,0.00019606254492296138,0.00021918000365954684,0.0001776202251520227
1,Deaths,102,United States of America,2,Female,157,25+ years,366,Maternal disorders,3,Rate,1980,0.5173881109659174,0.5785556960938664,0.46855835704437826
1,Deaths,102,United States of America,3,Both,157,25+ years,366,Maternal disorders,3,Rate,1980,0.27368603454684115,0.3060422357460164,0.247856253314074
1,Deaths,102,United States of America,2,Female,158,<20 years,366,Maternal disorders,1,Number,1980,62.69266836271775,71.96628582514727,55.02455316055534
1,Deaths,102,United States of America,3,Both,158,<20 years,366,Maternal disorders,1,Number,1980,62.69266836271775,71.96628582514727,55.02455316055534
1,Deaths,102,United States of America,2,Female,158,<20 years,366,Maternal disorders,2,Percent,1980,0.0019174300852088527,0.002205680932326966,0.0016912492732128182
1,Deaths,102,United States of America,3,Both,158,<20 years,366,Maternal disorders,2,Percent,1980,0.0007388818855612398,0.0008492407526226226,0.0006519320984613869
1,Deaths,102,United States of America,2,Female,158,<20 years,366,Maternal disorders,3,Rate,1980,0.17383264486939878,0.19954629677003863,0.15257068902086104
1,Deaths,102,United States of America,3,Both,158,<20 years,366,Maternal disorders,3,Rate,1980,0.0850705767583601,0.0976543765354076,0.07466535713804748
1,Deaths,102,United States of America,2,Female,284,20-54 years,366,Maternal disorders,1,Number,1980,490.4632935485123,548.3292234097726,444.6833461170877
1,Deaths,102,United States of America,3,Both,284,20-54 years,366,Maternal disorders,1,Number,1980,490.4632935485123,548.3292234097726,444.6833461170877
1,Deaths,102,United States of America,2,Female,284,20-54 years,366,Maternal disorders,2,Percent,1980,0.00543318076384716,0.006070117700823365,0.004933847736615438
1,Deaths,102,United States of America,3,Both,284,20-54 years,366,Maternal disorders,2,Percent,1980,0.0018159103922678304,0.0020297795750541824,0.0016491919419109066
1,Deaths,102,United States of America,2,Female,284,20-54 years,366,Maternal disorders,3,Rate,1980,0.8896046736168425,0.9945621746671621,0.8065687854502169
1,Deaths,102,United States of America,3,Both,284,20-54 years,366,Maternal disorders,3,Rate,1980,0.450868956823379,0.5040634604189488,0.4087847531462819
1,Deaths,102,United States of America,1,Male,22,All ages,380,Neonatal disorders,1,Number,1980,13915.335893936008,14919.232064828326,13435.51345623158
1,Deaths,102,United States of America,2,Female,22,All ages,380,Neonatal disorders,1,Number,1980,10818.67090023022,11593.221738690932,10221.165375610348
1,Deaths,102,United States of America,3,Both,22,All ages,380,Neonatal disorders,1,Number,1980,24734.006794166202,26318.427381811212,23863.244310280723
1,Deaths,102,United States of America,1,Male,22,All ages,380,Neonatal disorders,2,Percent,1980,0.012956706039808833,0.013885810957170988,0.012501572018028737
1,Deaths,102,United States of America,2,Female,22,All ages,380,Neonatal disorders,2,Percent,1980,0.011836834778302274,0.012673630116256416,0.011190354377720835
1,Deaths,102,United States of America,3,Both,22,All ages,380,Neonatal disorders,2,Percent,1980,0.012441832718708752,0.013236852125870502,0.012008651851430116
1,Deaths,102,United States of America,1,Male,22,All ages,380,Neonatal disorders,3,Rate,1980,12.44932930036448,13.347463137023059,12.020057051514991
1,Deaths,102,United States of America,2,Female,22,All ages,380,Neonatal disorders,3,Rate,1980,9.170392143673961,9.826936278290821,8.663919581627617
1,Deaths,102,United States of America,3,Both,22,All ages,380,Neonatal disorders,3,Rate,1980,10.765631548193195,11.455260543847102,10.386626717091112
1,Deaths,102,United States of America,1,Male,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,15.610291041738149,16.73704782003722,15.07183175187743
1,Deaths,102,United States of America,2,Female,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,12.754424353018903,13.667724759738753,12.04984946744413
1,Deaths,102,United States of America,3,Both,27,Age-standardized,380,Neonatal disorders,3,Rate,1980,14.21775026613083,15.128419425847861,13.717190212289315
1,Deaths,102,United States of America,1,Male,158,<20 years,380,Neonatal disorders,1,Number,1980,13915.335893936008,14919.232064828326,13435.51345623158
1,Deaths,102,United States of America,2,Female,158,<20 years,380,Neonatal disorders,1,Number,1980,10818.67090023022,11593.221738690932,10221.165375610348
1,Deaths,102,United States of America,3,Both,158,<20 years,380,Neonatal disorders,1,Number,1980,24734.006794166202,26318.427381811212,23863.244310280723
1,Deaths,102,United States of America,1,Male,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.26682678117760383,0.28619384860382824,0.2578363058648175
1,Deaths,102,United States of America,2,Female,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.3308788328065603,0.35513364017929316,0.31301867794416044
1,Deaths,102,United States of America,3,Both,158,<20 years,380,Neonatal disorders,2,Percent,1980,0.29150967461508115,0.31015305226303636,0.2813759583897181
1,Deaths,102,United States of America,1,Male,158,<20 years,380,Neonatal disorders,3,Rate,1980,36.979432477866624,39.647245238497106,35.7043240958844
1,Deaths,102,United States of America,2,Female,158,<20 years,380,Neonatal disorders,3,Rate,1980,29.99773698700954,32.14539195770634,28.34098878372972
